post_id	missing_upload_images	page_type	title	archive_url	sample_urls
2042	1	other	台灣版 Firefox – Open Beta 開放測試中！外觀介紹搶先看！	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=2042	https://blog.mozilla.com.tw/wp-content/uploads/127.jpg
2110	1	other	Firefox 為你的 Google 閱讀器找到另一種選擇	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=2110	https://blog.mozilla.com.tw/wp-content/uploads/feedly-600x374.png
2516	1	other	把 Firefox 的搜尋列與網址列合而為一	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=2516	https://blog.mozilla.com.tw/wp-content/uploads/foobar1.png
2536	1	other	【Firefox 祕技】Firefox for Android 為更多手機提供更多功能	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=2536	https://blog.mozilla.com.tw/wp-content/uploads/android_feature21.png
2581	1	other	《戰爭機器》製作公司展現強大的 Web 遊戲平台	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=2581	https://blog.mozilla.com.tw/wp-content/uploads/epic2.jpg
2653	1	other	全新企劃：Phones for Apps for Firefox OS	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=2653	https://blog.mozilla.com.tw/wp-content/uploads/GeeksphoneDOFMarket-500x6401.jpg
2842	1	other	Firefox 有新的下載管理員功能囉！	https://web.archive.org/web/20190824002920id_/https://blog.mozilla.com.tw/?p=2842	https://blog.mozilla.com.tw/wp-content/uploads/logo.jpg
2882	1	other	確認自己下載了真正的 Firefox，也同時小心間諜或詐騙軟體！	https://web.archive.org/web/20190824002920id_/https://blog.mozilla.com.tw/?p=2882	https://blog.mozilla.com.tw/wp-content/uploads/FFwallpaper_403x403-160x1602.jpg
2902	1	other	就是要好玩的 Firefox 附加元件！	https://web.archive.org/web/20190824002920id_/https://blog.mozilla.com.tw/?p=2902	https://blog.mozilla.com.tw/wp-content/uploads/community.png
2910	1	other	「5 月電子報有獎徵答」得獎名單公佈	https://web.archive.org/web/20190825012419id_/https://blog.mozilla.com.tw/?p=2910	https://blog.mozilla.com.tw/wp-content/uploads/pic-new-year2.jpg
2954	1	other	全新 Firefox Logo 與 Firefox Beta 版亮眼登場！	https://web.archive.org/web/20190824002920id_/https://blog.mozilla.com.tw/?p=2954	https://blog.mozilla.com.tw/wp-content/uploads/firefox_logo-only_CMYK.png
3017	1	other	全新 Firefox 識別標誌 ─ 迎向 Firefox 的新世代	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=3017	https://blog.mozilla.com.tw/wp-content/uploads/infographic.png
3092	1	other	德國電信宣佈 Firefox OS 手機於歐洲上市！	https://web.archive.org/web/20191113175135id_/https://blog.mozilla.com.tw/?p=3092	https://blog.mozilla.com.tw/wp-content/uploads/Altactel-One-Touch-Fire-small-252x417.jpg
3179	1	other	開發者的 Firefox OS：讓 HTML5 得以完全發揮的平台	https://web.archive.org/web/20190824003748id_/https://blog.mozilla.com.tw/?p=3179	https://blog.mozilla.com.tw/wp-content/uploads/be-the-future.png
3898	1	other	Firefox 開發者工具的新功能 (上)	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=3898	https://blog.mozilla.com.tw/wp-content/uploads/dev-tools-pseudo-element.png
4525	1	other	Mozilla 的 2013 年度回顧	https://web.archive.org/web/20190824010111id_/https://blog.mozilla.com.tw/?p=4525	https://blog.mozilla.com.tw/wp-content/uploads/mozilla_eoy_2013zh-v.7-229x1024.png
4693	1	other	Firefox OS 放眼未來	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=4693	https://blog.mozilla.com.tw/wp-content/uploads/look-ahead.jpg
4857	1	other	Firefox OS 適用的 WebGL 與 CreateJS (下)	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=4857	https://blog.mozilla.com.tw/wp-content/uploads/bunny.jpg
5388	1	other	Firefox OS App 開發入門 (7)：Web Activities	https://web.archive.org/web/20190825004817id_/https://blog.mozilla.com.tw/?p=5388	https://blog.mozilla.com.tw/wp-content/uploads/web-activities-1024x574.jpg
5424	1	other	募集強大的 Web App 開發工具	https://web.archive.org/web/20190825004817id_/https://blog.mozilla.com.tw/?p=5424	https://blog.mozilla.com.tw/wp-content/uploads/web-app-tools1.jpg
5663	1	other	用 TogetherJS 與 CreateJS 開發多人遊戲 (上)	https://web.archive.org/web/20190825002545id_/https://blog.mozilla.com.tw/?p=5663	https://blog.mozilla.com.tw/wp-content/uploads/screenshot.png
5740	1	other	Firefox OS 合作版圖再下一城	https://web.archive.org/web/20190824011311id_/https://blog.mozilla.com.tw/?p=5740	https://blog.mozilla.com.tw/wp-content/uploads/Photo-of-Firefox-OS-smartphone-in-ultra-low-cost-category-1024x722.jpg
5846	1	other	介紹 Firefox 開發者工具之 Web Audio 編輯器	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=5846	https://blog.mozilla.com.tw/wp-content/uploads/Web-Audio-Editor-1-1024x391.png
5858	1	other	Mozilla 宣佈建構新的線上社群平台	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=5858	https://blog.mozilla.com.tw/wp-content/uploads/opennews-1024x766.jpg
5952	1	other	Mozilla 率先開發之技術首次應用於 Web 商業遊戲	https://web.archive.org/web/20190825003535id_/https://blog.mozilla.com.tw/?p=5952	https://blog.mozilla.com.tw/wp-content/uploads/keeper-1024x607.jpg
6031	1	other	HTML5 遊戲開發資源 (上)	https://web.archive.org/web/20190825003535id_/https://blog.mozilla.com.tw/?p=6031	https://blog.mozilla.com.tw/wp-content/uploads/ShaderEditor-1024x696.png
6092	1	other	Firefox Marketplace：付款服務狀態	https://web.archive.org/web/20190823235633id_/https://blog.mozilla.com.tw/?p=6092	https://blog.mozilla.com.tw/wp-content/uploads/Payment-accounts.png
6098	1	other	『Firefox 愛在鵲橋 狐你幸福』活動得獎名單公告	https://web.archive.org/web/20190825001612id_/https://blog.mozilla.com.tw/?p=6098	https://blog.mozilla.com.tw/wp-content/uploads/notebook-1024x652.jpg
6324	1	other	「PhoneGap Developer」支援 Firefox OS 搶先看	https://web.archive.org/web/20190825004626id_/https://blog.mozilla.com.tw/?p=6324	https://blog.mozilla.com.tw/wp-content/uploads/phonegapfxos.png
6359	1	other	以 Firefox 附加元件跨裝置與瀏覽器開發 Web	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=6359	https://blog.mozilla.com.tw/wp-content/uploads/newaddon-1024x572.png
6648	1	other	首款開發者專屬瀏覽器即將登場	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=6648	https://blog.mozilla.com.tw/wp-content/uploads/fx10-1024x566.png
6679	1	other	首款專為開發者打造的瀏覽器：Firefox 開發者版本	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=6679	https://blog.mozilla.com.tw/wp-content/uploads/screenshot.jpg
6715	1	other	祝賀 Firefox 的十年	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=6715	https://blog.mozilla.com.tw/wp-content/uploads/forget-2.png
6824	1	other	更輕鬆使用自動補完函式庫 (Polyfill)	https://web.archive.org/web/20201231235959id_/https://blog.mozilla.com.tw/?p=6824	https://blog.mozilla.com.tw/wp-content/uploads/unicorn.jpg
6912	1	other	愛立信 (Ericsson) 現讓 OpenWebRTC 與 Firefox 可互相溝通	https://web.archive.org/web/20190919110902id_/https://blog.mozilla.com.tw/?p=6912	https://blog.mozilla.com.tw/wp-content/uploads/Ericsson.png
7129	1	other	到 MWC 2015 體驗最新 Firefox OS 裝置並了解 Mozilla 的關鍵下一步	https://web.archive.org/web/20200927101042id_/https://blog.mozilla.com.tw/?p=7129	https://blog.mozilla.com.tw/wp-content/uploads/Mozilla_MWC_Map_2015-1024x431.jpg
7241	1	other	asm.js 在多家瀏覽器上的效能均有斬獲 (上)	https://web.archive.org/web/20190825011841id_/https://blog.mozilla.com.tw/?p=7241	https://blog.mozilla.com.tw/wp-content/uploads/DT2-1024x642.png
7250	1	other	與 Combain 合作完善 Mozilla 的定位服務	https://web.archive.org/web/20190825012056id_/https://blog.mozilla.com.tw/?p=7250	https://blog.mozilla.com.tw/wp-content/uploads/geolocation-1024x567.png
7284	1	other	SVG 圖像最佳化	https://web.archive.org/web/20191113174006id_/https://blog.mozilla.com.tw/?p=7284	https://blog.mozilla.com.tw/wp-content/uploads/merge-paths-technique-1024x281.png
7331	1	other	你的開發者工具還缺哪些功能呢？	https://web.archive.org/web/20191113172335id_/https://blog.mozilla.com.tw/?p=7331	https://blog.mozilla.com.tw/wp-content/uploads/eyedropper1.png
7690	1	other	歡慶 MDN 為大家記錄 Web 十年有成	https://web.archive.org/web/20190825010819id_/https://blog.mozilla.com.tw/?p=7690	https://blog.mozilla.com.tw/wp-content/uploads/MozMDN10-2_bluephl-407x1024.png
7719	1	other	給微軟執行長的一封公開信：請別在選擇與控制權上走回頭路	https://web.archive.org/web/20191019115239id_/https://blog.mozilla.com.tw/?p=7719	https://blog.mozilla.com.tw/wp-content/uploads/freeyourself-1024x423.jpg
8084	1	other	檢測網站的安全性與隱私設定	https://web.archive.org/web/20190824010456id_/https://blog.mozilla.com.tw/?p=8084	https://blog.mozilla.com.tw/wp-content/uploads/%E8%9E%A2%E5%B9%95%E5%BF%AB%E7%85%A7-2015-11-04-%E4%B8%8B%E5%8D%882.22.01.png
8200	1	other	用 Firefox 及其他瀏覽器開拓 Web 的力量	https://web.archive.org/web/20191019121139id_/https://blog.mozilla.com.tw/?p=8200	https://blog.mozilla.com.tw/wp-content/uploads/service_webapps.png
8208	1	other	Firefox 的新記憶體工具	https://web.archive.org/web/20191019123419id_/https://blog.mozilla.com.tw/?p=8208	https://blog.mozilla.com.tw/wp-content/uploads/memory-tool1-1024x666.png
8212	1	other	透過 WebExtensions 將 Chrome 的擴充套件移植到 Firefox 上使用	https://web.archive.org/web/20190919103533id_/https://blog.mozilla.com.tw/?p=8212	https://blog.mozilla.com.tw/wp-content/uploads/%E8%9E%A2%E5%B9%95%E5%BF%AB%E7%85%A7-2015-11-30-%E4%B8%8A%E5%8D%8810.43.49-1024x658.png
8226	1	other	為大家更新 Web Components 與 Firefox 的消息	https://web.archive.org/web/20191019120028id_/https://blog.mozilla.com.tw/?p=8226	https://blog.mozilla.com.tw/wp-content/uploads/%E8%9E%A2%E5%B9%95%E5%BF%AB%E7%85%A7-2015-12-02-%E4%B8%8B%E5%8D%882.45.49-1024x616.png
8246	1	other	Focus by Firefox – 為 Open Web 打造的內容攔截功能	https://web.archive.org/web/20190919110411id_/https://blog.mozilla.com.tw/?p=8246	https://blog.mozilla.com.tw/wp-content/uploads/id-2956939-firefox-100600832-large.jpg
8267	1	other	Firefox 隱私瀏覽模式可讓你進一步掌握己身資料	https://web.archive.org/web/20191019123753id_/https://blog.mozilla.com.tw/?p=8267	https://blog.mozilla.com.tw/wp-content/uploads/track-protect-1024x682.png
8271	1	other	現已釋出 Windows 適用的 Firefox 64 位元版本	https://web.archive.org/web/20190825010829id_/https://blog.mozilla.com.tw/?p=8271	https://blog.mozilla.com.tw/wp-content/uploads/all-system-1024x734.png
8357	1	other	為 Firefox OS 電視打造遊戲 (下)	https://web.archive.org/web/20191019130628id_/https://blog.mozilla.com.tw/?p=8357	https://blog.mozilla.com.tw/wp-content/uploads/captainrogers2-remote.png
8394	1	other	Mozilla 開放源碼支援專案首波得獎名單	https://web.archive.org/web/20191212140948id_/https://blog.mozilla.com.tw/?p=8394	https://blog.mozilla.com.tw/wp-content/uploads/id-2956939-firefox-100600832-large.jpg
8453	1	other	Mozilla 與 Caribou Digital 一同發佈全球應用程式經濟報告	https://web.archive.org/web/20191113180027id_/https://blog.mozilla.com.tw/?p=8453	https://blog.mozilla.com.tw/wp-content/uploads/App-economy.png
8618	1	other	Mozilla 的 A-Frame 為虛擬實境新網站 #360Syria 提供震撼效果	https://web.archive.org/web/20191113180504id_/https://blog.mozilla.com.tw/?p=8618	https://blog.mozilla.com.tw/wp-content/uploads/FoS-1024x637.jpg
8827	1	other	參與當然也算是社群的一部分	https://web.archive.org/web/20190825003006id_/https://blog.mozilla.com.tw/?p=8827	https://blog.mozilla.com.tw/wp-content/uploads/2013_summit-1024x683.jpg
8917	1	other	為了 Web 學寫程式碼吧！	https://web.archive.org/web/20191019130549id_/https://blog.mozilla.com.tw/?p=8917	https://blog.mozilla.com.tw/wp-content/uploads/%E8%9E%A2%E5%B9%95%E5%BF%AB%E7%85%A7-2016-07-06-16.42.03.png
8925	1	other	支援加州的公立教育以及 Web 素養活動	https://web.archive.org/web/20190825003006id_/https://blog.mozilla.com.tw/?p=8925	https://blog.mozilla.com.tw/wp-content/uploads/Web-Literacy-768x384.png
8938	1	other	讓 Web 為所有人運轉 (中)	https://web.archive.org/web/20190825005925id_/https://blog.mozilla.com.tw/?p=8938	https://blog.mozilla.com.tw/wp-content/uploads/webcompat_blog_graphics_600x800-03-768x1024.jpg
8941	1	other	讓 Web 為所有人運轉 (下)	https://web.archive.org/web/20191212130850id_/https://blog.mozilla.com.tw/?p=8941	https://blog.mozilla.com.tw/wp-content/uploads/webcompat_blog_graphics_600x800-04-768x1024.jpg
9035	1	other	為大家精選 6 部有關加密的電影 (上)	https://web.archive.org/web/20191113174712id_/https://blog.mozilla.com.tw/?p=9035	https://blog.mozilla.com.tw/wp-content/uploads/1U9MM2AJ7tlXR_1BDvEcdoQ-1024x664.jpeg
9043	1	other	為大家精選 6 部有關加密的電影 (下)	https://web.archive.org/web/20191113171051id_/https://blog.mozilla.com.tw/?p=9043	https://blog.mozilla.com.tw/wp-content/uploads/1U9MM2AJ7tlXR_1BDvEcdoQ-1024x664.jpeg
9100	1	other	歐盟的著作權法危害網路的創新與創意	https://web.archive.org/web/20191113171904id_/https://blog.mozilla.com.tw/?p=9100	https://blog.mozilla.com.tw/wp-content/uploads/03_copyright_facebook-1024x536.jpg
9111	1	other	透過 Mozilla 的「Push」傳送 VAPID 驗證過的 WebPush 通知	https://web.archive.org/web/20191113171043id_/https://blog.mozilla.com.tw/?p=9111	https://blog.mozilla.com.tw/wp-content/uploads/push-1.png
9120	1	other	透過「Observatory」推動網路安全最佳實作	https://web.archive.org/web/20191113181724id_/https://blog.mozilla.com.tw/?p=9120	https://blog.mozilla.com.tw/wp-content/uploads/0Wr7f6FcZDfZBNXZP.-1024x492.png
9138	1	other	Firefox Nightly 現已實驗性的支援 HTC Vive	https://web.archive.org/web/20200927095331id_/https://blog.mozilla.com.tw/?p=9138	https://blog.mozilla.com.tw/wp-content/uploads/1rppPzXIHehdGoJH6LKSIrg-1024x749.jpeg
9153	1	other	對保密命令的反擊	https://web.archive.org/web/20191212143725id_/https://blog.mozilla.com.tw/?p=9153	https://blog.mozilla.com.tw/wp-content/uploads/banner-encryption-locks-1024x540.jpg
9166	1	other	網路安全是共業	https://web.archive.org/web/20191212132003id_/https://blog.mozilla.com.tw/?p=9166	https://blog.mozilla.com.tw/wp-content/uploads/hero-cybersecurity.b5dd7f6b0aca.png
9235	1	other	Firefox 49 可修復以 WebKit 所設計的網站，還有更多	https://web.archive.org/web/20200927103944id_/https://blog.mozilla.com.tw/?p=9235	https://blog.mozilla.com.tw/wp-content/uploads/okcupid-1024x745.png
9242	1	other	「測試領航員」專案釋出 3 項實驗功能	https://web.archive.org/web/20200927104454id_/https://blog.mozilla.com.tw/?p=9242	https://blog.mozilla.com.tw/wp-content/uploads/%E8%9E%A2%E5%B9%95%E5%BF%AB%E7%85%A7-2016-10-05-11.23.59.png
9308	1	other	為另外十億人帶來網際網路的能量	https://web.archive.org/web/20200927103645id_/https://blog.mozilla.com.tw/?p=9308	https://blog.mozilla.com.tw/wp-content/uploads/equalratingchallenge-logo-600x332.jpg
